,name,city,country,iata_code,latitude,longitude,links_count
2039,Fort Nelson,Fort Nelson,Canada,YYE,58.836389,-122.596944,6
2040,Ciudad Del Carmen Intl,Ciudad Del Carmen,Mexico,CME,18.653739,-91.799017,6
2041,Bahias De Huatulco Intl,Huatulco,Mexico,HUX,15.775317,-96.262572,6
2042,Batman,Batman,Turkey,BAL,37.928969,41.116583,6
2043,Erzincan,Erzincan,Turkey,ERC,39.710203,39.527003,6
2044,Porto Santo,Porto Santo,Portugal,PXO,33.073386,-16.349975,6
2045,Santa Maria,Santa Maria (island),Portugal,SMA,36.97139,-25.170639,6
2046,Sde Dov,Tel-aviv,Israel,SDV,32.114661,34.782239,6
2047,Rimini,Rimini,Italy,RMI,44.020292,12.611747,6
2048,Pantelleria,Pantelleria,Italy,PNL,36.816519,11.968864,6
2049,Lampedusa,Lampedusa,Italy,LMP,35.497914,12.618083,6
2050,Skiros,Skiros,Greece,SKU,38.967553,24.487228,6
2051,Araxos,Patras,Greece,GPA,38.151111,21.425556,6
2052,Dimokritos,Alexandroupolis,Greece,AXD,40.855869,25.956264,6
2053,St Pierre,St.-pierre,Saint Pierre and Miquelon,FSP,46.762904,-56.173088,6
2054,Le Palyvestre,Hyeres,France,TLN,43.0973,6.14603,6
2055,Pleurtuit,Dinard,France,DNR,48.587683,-2.079958,6
2056,Cape Dorset,Cape Dorset,Canada,YTE,64.23,-76.526667,6
2057,Saint John,St. John,Canada,YSJ,45.316111,-65.890278,6
2058,Tavaux,Dole,France,DLE,47.039014,5.42725,6
2059,Mazamet,Castres,France,DCM,43.55625,2.289183,6
2060,Gander Intl,Gander,Canada,YQX,48.936944,-54.568056,6
2061,San Sebastian,San Sebastian,Spain,EAS,43.356519,-1.790611,6
2062,Kufra,Kufra,Libya,AKF,24.178728,23.313958,6
2063,Kenora,Kenora,Canada,YQK,49.788334,-94.363056,6
2064,Windsor,Windsor,Canada,YQG,42.275556,-82.955556,6
2065,Red Deer Regional,Red Deer Industrial,Canada,YQF,52.182222,-113.894444,6
2066,Makale,Makale,Ethiopia,MQX,13.467367,39.533464,6
2067,Lalibella,Lalibella,Ethiopia,LLI,11.975014,38.979969,6
2068,Dire Dawa Intl,Dire Dawa,Ethiopia,DIR,9.6247,41.854203,6
2069,Hierro,Hierro,Spain,VDE,27.814847,-17.887056,6
2070,Kananga,Kananga,Congo (Kinshasa),KGA,-5.900055,22.469166,6
2071,Goma,Goma,Congo (Kinshasa),GOM,-1.670814,29.238464,6
2072,Cabinda,Cabinda,Angola,CAB,-5.596992,12.188353,5
2073,Tununak Airport,Tununak,United States,TNK,60.575556,-165.271667,5
2074,Nightmute Airport,Nightmute,United States,NME,60.471111,-164.700833,5
2075,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.797222,120.208056,5
2076,Allakaket Airport,Allakaket,United States,AET,66.5519,-152.6222,5
2077,Noatak Airport,Noatak,United States,WTK,67.5661,-162.975,5
2078,Erechim Airport,Erechim,Brazil,ERM,-27.6619,-52.2683,5
2079,Kenmore Air Harbor Seaplane Base,Seattle,United States,LKE,47.629,-122.339,5
2080,Esperance Airport,Esperance,Australia,EPR,-33.6844,121.823,5
2081,Saga Airport,Saga,Japan,HSG,33.1497,130.302,5
2082,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.961011,70.485925,5
2083,Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.333,168.283,5
2084,Ahe Airport,Ahe,French Polynesia,AHE,-14.4281,-146.257,5
2085,New Bedford Regional Airport,New Bedford,United States,EWB,41.6761,-70.9569,5
2086,Harrison Marion Regional Airport,Clarksburg,United States,CKB,39.2966,-80.2281,5
2087,Sorkjosen Airport,Sorkjosen,Norway,SOJ,69.7868,20.9594,5
2088,Sanday Airport,Sanday,United Kingdom,NDY,59.2503,-2.57667,5
2089,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,52.9436,-91.3128,5
2090,Fort Severn Airport,Fort Severn,Canada,YER,56.0189,-87.6761,5
2091,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,48.6542,-93.4397,5
2092,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,52.8939,-89.2892,5
2093,Wapekeka Airport,Angling Lake,Canada,YAX,53.8492,-89.5794,5
2094,Punta Gorda Airport,Punta Gorda,Belize,PND,16.1024,-88.8083,5
2095,Narsaq Heliport,Narsaq,Greenland,JNS,60.9167,-46.0586,5
2096,Forde Bringeland,Forde,Norway,FDE,61.392,5.763,5
2097,Abraham Lincoln Capital,Springfield,United States,SPI,39.8441,-89.677889,5
2098,Valan,Honningsvag,Norway,HVG,70.99,25.83,5
2099,Kemi Tornio,Kemi,Finland,KEM,65.781889,24.5991,5
2100,Jyvaskyla,Jyvaskyla,Finland,JYV,62.399453,25.678253,5
2101,Barnstable Muni Boardman Polando Fld,Barnstable,United States,HYA,41.669336,-70.280356,5
2102,Wai Oti,Maumere,Indonesia,MOF,-8.640647,122.236889,5
2103,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,ELD,33.220972,-92.813278,5
2104,Norfolk Island Intl,Norfolk Island,Norfolk Island,NLK,-29.041625,167.938742,5
2105,Kaimana,Kaimana,Indonesia,KNG,-3.644517,133.695553,5
2106,Heroes Del Acre,Cobija,Bolivia,CIJ,-11.040436,-68.782972,5
2107,In Salah,In Salah,Algeria,INZ,27.251022,2.512017,5
2108,Takaroa,Takaroa,French Polynesia,TKX,-14.455781,-145.024542,5
2109,Tikehau,Tikehau,French Polynesia,TIH,-15.119617,-148.230697,5
2110,Tubuai,Tubuai,French Polynesia,TUB,-23.365353,-149.524072,5
2111,Rurutu,Rurutu,French Polynesia,RUR,-22.434069,-151.360614,5
2112,Aitutaki,Aitutaki,Cook Islands,AIT,-18.830922,-159.764233,5
2113,Gerrard Smith Intl,Cayman Barac,Cayman Islands,CYB,19.686981,-79.882789,5
2114,Vilo Acuna Intl,Cayo Largo del Sur,Cuba,CYO,21.616453,-81.545989,5
2115,Bocas Del Toro Intl,Bocas Del Toro,Panama,BOC,9.340853,-82.250842,5
2116,Kisumu,Kisumu,Kenya,KIS,-0.086139,34.728892,5
2117,Kisangani Simisini,Kisangani,Congo (Kinshasa),FKI,0.5175000000000001,25.155014,5
2118,Mbandaka,Mbandaka,Congo (Kinshasa),MDK,0.022600000000000002,18.288744,5
2119,High Level,High Level,Canada,YOJ,58.621389,-117.164722,4
2120,Lichinga,Lichinga,Mozambique,VXC,-13.273986,35.266262,4
2121,Saurimo,Saurimo,Angola,VHC,-9.689067,20.431875,4
2122,Malanje,Malanje,Angola,MEG,-9.525086,16.312406,4
2123,Kuito,Kuito,Angola,SVP,-12.404633,16.947414,4
2124,Tolagnaro,Tolagnaro,Madagascar,FTU,-25.038056,46.956111,4
2125,Gannan,Xiahe city,China,GXH,34.4909,102.3719,4
2126,Bingol,Bingol,Turkey,BGG,38.86111,40.5925,4
2127,Morondava,Morondava,Madagascar,MOQ,-20.28475,44.317614,4
2128,Igdir,Igdir,Turkey,IGD,39.983056,43.866389,4
2129,Garoua,Garoua,Cameroon,GOU,9.335892,13.370103,4
2130,Sir Bani Yas Island,Sir Bani Yas Island,United Arab Emirates,XSB,24.2856083,52.5783472,4
2131,Bodaibo,Bodaibo,Russia,ODO,57.5137,114.1348,4
2132,Bata,Bata,Equatorial Guinea,BSG,1.905469,9.805681,4
2133,Kooddoo,Kooddoo,Maldives,GKK,0.7308,73.433,4
2134,Lankaran International Airport,Lankaran,Azerbaijan,LLK,38.746389,48.817778,4
2135,Francistown,Francistown,Botswana,FRW,-21.159597,27.474525,4
2136,Upington,Upington,South Africa,UTN,-28.399097,21.260239,4
2137,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,ULH,26.636718,37.908018,4
2138,Carlos Alberto da Costa Neves Airport,Cacador,Brazil,CFC,-26.788333,-50.939722,4
2139,Arctic Bay Airport,Arctic Bay,Canada,YAB,73.006389,-85.047222,4
2140,Kegaska Airport,Kegaska,Canada,ZKG,50.195833,-61.265833,4
2141,Newtok Airport,Newtok,United States,WWT,60.939167,-164.641111,4
2142,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,-21.5130558014,-43.1730575562,4
2143,Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,48.537222,-123.009722,4
2144,Westsound Seaplane Base,Westsound,United States,WSX,48.617778,-122.952778,4
2145,Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,48.608056,-123.159722,4
2146,Kimberley,Kimberley,South Africa,KIM,-28.802834,24.765166999999998,4
2147,NAYPYITAW,NAYPYITAW,Burma,NYT,19.374,96.121,4
2148,Hoedspruit Afb,Hoedspruit,South Africa,HDS,-24.368642,31.048744,4
2149,Zhongwei Xiangshan Airport,Zhongwei,China,ZHY,37.5728,105.1544,4
2150,Gunsa,Shiquanhe,China,NGQ,32.10027,80.052778,4
2151,Yushu Batang,Yushu,China,YUS,32.825,97.125,4
2152,Belbek Sevastopol International Airport,Sevastopol,Ukraine,UKS,44.691431,33.57567,4
2153,Zonguldak,Zonguldak,Turkey,ONQ,41.506111,32.088611,4
2154,Cotopaxi International Airport,Latacunga,Ecuador,LTX,-0.5425,-78.3657,4
2155,Morristown Municipal Airport,Morristown,United States,MMU,40.79935,-74.4148747,4
2156,Rundu,Rundu,Namibia,NDU,-17.956461,19.719439,4
2157,Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.848056,162.454167,4
2158,Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.854722,161.979167,4
2159,Cachimbo,Itaituba,Brazil,ITB,-4.2446,-56.00384,4
2160,Wenshan Airport,Wenshan,China,WNH,23.375833,104.243056,4
2161,Lincang Airport,Lincang,China,LNJ,23.738333,100.025,4
2162,Baoshan Airport,Baoshan,China,BSD,25.053333,99.168333,4
2163,Okha Airport,Okha,Russia,OHH,53.583333,142.933333,4
2164,Foshan,Foshan,China,FUO,23.133333,113.28333,4
2165,Raivavae Airport,Raivavae,French Polynesia,RVV,-23.87,-147.67,4
2166,Kungsangen,Norrkoeping,Sweden,NRK,58.586253,16.250622,4
2167,Saab,Linkoeping,Sweden,LPI,58.40615,15.680508,4
2168,Borlange,Borlange,Sweden,BLE,60.422017,15.515211,4
2169,La Chorrera Airport,La Chorrera,Colombia,LCR,-0.733333,-73.016667,4
2170,Los Colonizadores Airport,Saravena,Colombia,RVE,6.916667,-71.9,4
2171,Rurrenabaque Airport,Rerrenabaque,Bolivia,RBQ,-14.4275,-67.498056,4
2172,Orebro,Orebro,Sweden,ORB,59.223733,15.037956,4
2173,Arvidsjaur,Arvidsjaur,Sweden,AJR,65.590278,19.281944,4
2174,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.491389,-119.407778,4
2175,Kangiqsujuaq - Wakeham Bay Airport,Kangiqsujuaq,Canada,YWB,61.588611,-71.929444,4
2176,Sleetmute Airport,Sleetmute,United States,SLQ,61.700566,-157.165833,4
2177,Wainwright Airport,Wainwright,United States,AIN,70.638056,-159.994722,4
2178,Nunapitchuk Airport,Nunapitchuk,United States,NUP,60.905833,-162.439167,4
2179,Koyukuk Airport,Koyukuk,United States,KYU,64.875833,-157.730556,4
2180,Sheldon Point Airport,Nunam Iqua,United States,SXP,62.520556,-164.847778,4
2181,Alakanuk Airport,Alakanuk,United States,AUK,62.68,-164.66,4
2182,Selawik Airport,Selawik,United States,WLK,66.6,-159.985833,4
2183,Ouzinkie Airport,Ouzinkie,United States,KOZ,57.922876,-152.500511,4
2184,Sveg,Sveg,Sweden,EVG,62.047811,14.42295,4
2185,Beaver Airport,Beaver,United States,WBQ,66.362222,-147.406667,4
2186,Venetie Airport,Venetie,United States,VEE,67.008611,-146.366389,4
2187,Hughes Airport,Hughes,United States,HUS,66.039167,-154.264722,4
2188,Chalkyitsik Airport,Chalkyitsik,United States,CIK,66.645,-143.74,4
2189,Tuntutuliak Airport,Tuntutuliak,United States,WTL,60.335278,-162.666944,4
2190,Marshall Don Hunter Sr. Airport,Marshall,United States,MLL,61.8646418,-162.026111,4
2191,Kasigluk Airport,Kasigluk,United States,KUK,60.873333,-162.524444,4
2192,Nuiqsut Airport,Nuiqsut,United States,NUI,70.21,-151.005556,4
2193,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,37.624049,-118.837772,4
2194,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,46.7975,-102.801944,4
2195,Chautauqua County-Jamestown,Jamestown,United States,JHW,42.153333,-79.258056,4
2196,Barataevka,Ulyanovsk,Russia,ULV,54.268299,48.2267,4
2197,Aspen Pitkin County Sardy Field,Aspen,United States,ASE,39.2232,-106.869,4
2198,Mora,Mora,Sweden,MXX,60.957908,14.511383,4
2199,Warri Airport,Osubi,Nigeria,QRW,5.31,5.45,4
2200,Pitt-Greenville Airport,Greenville,United States,PGV,35.635278,-77.385278,4
2201,Greenbrier Valley Airport,Lewisburg,United States,LWB,37.858333,-80.399444,4
2202,Brainerd Lakes Rgnl,Brainerd,United States,BRD,46.398308,-94.138078,4
2203,Altay Airport,Altay,China,AAT,47.866667,88.116667,4
2204,Rimatara,Rimatara,French Polynesia,RMT,-22.637253,-152.805192,4
2205,Ust-Kut,Ust-Kut,Russia,UKX,56.85,105.7167,4
2206,Bellona,Bellona,Solomon Islands,BNY,-11.302,159.8,4
2207,Jonkoping,Joenkoeping,Sweden,JKG,57.757594,14.068731,4
2208,Ford Airport,Iron Mountain,United States,IMT,45.8183611,-88.1145556,4
2209,Yakutat,Yakutat,United States,YAK,59.3012,-139.3937,4
2210,Taree Airport,Taree,Australia,TRO,-31.8886,152.514,4
2211,Katima Mulilo Airport,Mpacha,Namibia,MPA,-17.6344,24.1767,4
2212,Long Akah Airport,Long Akah,Malaysia,LKH,3.3,114.783,4
2213,Geneina Airport,Geneina,Sudan,EGN,13.4817,22.4672,4
2214,Kangra Airport,Kangra,India,DHM,32.1651,76.2634,4
2215,Tacheng Airport,Tacheng,China,TCG,46.6725,83.3408,4
2216,Sand Point Airport,Sand Point,United States,SDP,55.315,-160.523,4
2217,Gorakhpur Airport,Gorakhpur,India,GOP,26.739708,83.449708,4
2218,Araracuara Airport,Araracuara,Colombia,ACR,-0.58,-72.41,4
2219,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,39.7079,-77.7295,4
2220,Pajala Airport,Pajala,Sweden,PJA,67.2456,23.0689,4
2221,Imo Airport,Imo,Nigeria,QOW,5.42706,7.20603,4
2222,Tasiujaq Airport,Tasiujaq,Canada,YTQ,58.6678,-69.9558,4
2223,Hooper Bay Airport,Hooper Bay,United States,HPB,61.5239,-166.147,4
2224,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,70.4673,-157.436,4
2225,Banak,Lakselv,Norway,LKL,70.068814,24.973489,4
2226,Hasvik,Hasvik,Norway,HAA,70.486675,22.139744,4
2227,Worcester Regional Airport,Worcester,United States,ORH,42.2673,-71.8757,4
2228,Karamay Airport,Karamay,China,KRY,45.617,84.883,4
2229,Kuqa Airport,Kuqa,China,KCA,41.7181,82.9869,4
2230,Muren Airport,Muren,Mongolia,MXV,49.6633,100.099,4
2231,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,46.1633,100.704,4
2232,Golmud Airport,Golmud,China,GOQ,34.633,98.867,4
2233,Winton Airport,Winton,Australia,WIN,-22.3636,143.086,4
2234,Windorah Airport,Windorah,Australia,WNR,-25.4131,142.667,4
2235,St George Airport,St George,Australia,SGO,-28.0497,148.595,4
2236,Quilpie Airport,Quilpie,Australia,ULP,-26.6122,144.253,4
2237,Pormpuraaw Airport,Pormpuraaw,Australia,EDR,-14.8967,141.609,4
2238,Port Lincoln Airport,Port Lincoln,Australia,PLO,-34.6053,135.88,4
2239,Parkes Airport,Parkes,Australia,PKE,-33.1314,148.239,4
2240,Newman Airport,Newman,Australia,ZNE,-23.4178,119.803,4
2241,Normanton Airport,Normanton,Australia,NTN,-17.6836,141.07,4
2242,Narrandera Airport,Narrandera,Australia,NRA,-34.7022,146.512,4
2243,Mount Gambier Airport,Mount Gambier,Australia,MGB,-37.7456,140.785,4
2244,Moruya Airport,Moruya,Australia,MYA,-35.8978,150.144,4
2245,Gaspe,Gaspe,Canada,YGP,48.775278,-64.478611,4
2246,Lockhart River Airport,Lockhart River,Australia,IRG,-12.7869,143.305,4
2247,Kowanyama Airport,Kowanyama,Australia,KWM,-15.4856,141.751,4
2248,King Island Airport,King Island,Australia,KNS,-39.8775,143.878,4
2249,Julia Creek Airport,Julia Creek,Australia,JCK,-20.6683,141.723,4
2250,Griffith Airport,Griffith,Australia,GFF,-34.2508,146.067,4
2251,Cunnamulla Airport,Cunnamulla,Australia,CMA,-28.03,145.622,4
2252,Bathurst Airport,Bathurst,Australia,BHS,-33.4094,149.652,4
2253,Boulia Airport,Boulia,Australia,BQL,-22.9133,139.9,4
2254,Burketown Airport,Burketown,Australia,BUC,-17.7486,139.534,4
2255,Bedourie Airport,Bedourie,Australia,BEU,-24.3461,139.46,4
2256,Birdsville Airport,Birdsville,Australia,BVI,-25.8975,139.348,4
2257,Aurukun Airport,Aurukun,Australia,AUU,-13.3539,141.721,4
2258,Stagen Airport,Laut Island,Indonesia,KBU,-3.29472,116.165,4
2259,Kudat Airport,Kudat,Malaysia,KUD,6.9225,116.836,4
2260,Bario Airport,Bario,Malaysia,BBN,3.73389,115.479,4
2261,Mukah Airport,Mukah,Malaysia,MKM,2.90639,112.08,4
2262,Long Seridan Airport,Long Seridan,Malaysia,ODN,3.967,115.05,4
2263,Long Lellang Airport,Long Datih,Malaysia,LGL,3.421,115.154,4
2264,Dawei Airport,Dawei,Burma,TVY,14.103886,98.203636,4
2265,Co Ong Airport,Conson,Vietnam,VCS,8.731831,106.632589,4
2266,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,1.8591700000000002,73.5219,4
2267,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,6.74423,73.1705,4
2268,Dimapur Airport,Dimapur,India,DMU,25.8839,93.7711,4
2269,Koggala Airport,Koggala,Sri Lanka,KCT,5.99368,80.3203,4
2270,Hubli Airport,Hubli,India,HBX,15.3617,75.0849,4
2271,Saransk Airport,Saransk,Russia,SKX,54.1251,45.2123,4
2272,Cheboksary Airport,Cheboksary,Russia,CSY,56.0903,47.3473,4
2273,Vorkuta Airport,Vorkuta,Russia,VKT,67.4886,63.9931,4
2274,Termez Airport,Termez,Uzbekistan,TMJ,37.286667,67.31,4
2275,Kurgan Airport,Kurgan,Russia,KRO,55.4753,65.4156,4
2276,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.8114,86.8772,4
2277,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.884167,24.686111,4
2278,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867,35.3157,4
2279,Esbjerg,Esbjerg,Denmark,EBJ,55.525942,8.553403,4
2280,Ugolny Airport,Anadyr,Russia,DYR,64.73495,177.741483,4
2281,Tiksi Airport,Tiksi,Russia,IKS,71.6977,128.903,4
2282,Cherskiy Airport,Cherskiy,Russia,CYX,68.7406,161.338,4
2283,Chokurdakh Airport,Chokurdah,Russia,CKH,70.6231,147.902,4
2284,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,47.708333,67.733333,4
2285,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,54.7747,69.1839,4
2286,Kokshetau Airport,Kokshetau,Kazakhstan,KOV,53.3291,69.5946,4
2287,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,-10.8708,-61.8465,4
2288,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,-9.878811,-76.204797,4
2289,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.139183,-78.4894,4
2290,El Alcaraván Airport,Yopal,Colombia,EYP,5.319114,-72.383975,4
2291,Waterford,Waterford,Ireland,WAT,52.1872,-7.086964,4
2292,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.3719,4
2293,Marília Airport,Marília,Brazil,MII,-22.196892,-49.9264,4
2294,Catarman National Airport,Catarman,Philippines,CRM,12.502417,124.635778,4
2295,Basco Airport,Basco,Philippines,BSO,20.451322,121.979883,4
2296,Naga Airport,Naga,Philippines,WNP,13.584886000000001,123.270239,4
2297,Kunsan Air Base,Kunsan,South Korea,KUV,35.903756,126.615906,4
2298,Fort Simpson,Fort Simpson,Canada,YFS,61.760153,-121.236525,4
2299,Wrangell Airport,Wrangell,United States,WRG,56.4843,-132.37,4
2300,Chevak Airport,Chevak,United States,VAK,61.5338,-165.584,4
2301,Mountain Village Airport,Mountain Village,United States,MOU,62.0954,-163.682,4
2302,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.909422,70.896639,4
2303,Chitral Airport,Chitral,Pakistan,CJL,35.886592,71.800578,4
2304,Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.261667,55.609167,4
2305,Noshahr Airport,Noshahr,Iran,NSH,36.663333,51.464722,4
2306,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.785133,40.100006,4
2307,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,DWD,24.5,44.4,4
2308,Tiga Airport,Tiga,New Caledonia,TGJ,-21.0961,167.804,4
2309,Futuna Airport,Futuna Island,Vanuatu,FTA,-19.5164,170.232,4
2310,Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.7694,169.001,4
2311,Aniwa Airport,Aniwa,Vanuatu,AWD,-19.24,169.605,4
2312,Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.495,167.438,4
2313,Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.5842,168.159,4
2314,Lamap Airport,Lamap,Vanuatu,LPM,-16.454,167.823,4
2315,Tavie Airport,Paama Island,Vanuatu,PBJ,-16.439,168.257,4
2316,Longana Airport,Longana,Vanuatu,LOD,-15.3067,167.967,4
2317,Labasa Airport,Lambasa,Fiji,LBS,-16.466749,179.33986,4
2318,Vunisea Airport,Vunisea,Fiji,KDV,-19.0581,178.157,4
2319,Colonel Hill Airport,Colonel Hill,Bahamas,CRI,22.745561,-74.182353,4
2320,Lencero Airport,Jalapa,Mexico,JAL,19.475083,-96.797506,4
2321,Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.7812,4
2322,Adiyaman Airport,Adiyaman,Turkey,ADF,37.7314,38.4689,4
2323,Agri Airport,Agri,Turkey,AJI,39.6546,43.0271,4
2324,Corvo Airport,Corvo,Portugal,CVU,39.6715,-31.1136,4
2325,Syros Airport,Syros Island,Greece,JSY,37.422792,24.950936,4
2326,Tupelo Regional Airport,Tupelo,United States,TUP,34.2681,-88.7699,4
2327,Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,United States,SMX,34.8989,-120.457,4
2328,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,45.6312,-89.4675,4
2329,Owensboro Daviess County Airport,Owensboro,United States,OWB,37.7401,-87.1668,4
2330,Southwest Oregon Regional Airport,North Bend,United States,OTH,43.4171,-124.246,4
2331,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,37.3267,-79.2004,4
2332,Klamath Falls Airport,Klamath Falls,United States,LMT,42.1561,-121.733,4
2333,Lebanon Municipal Airport,Lebanon,United States,LEB,43.6261,-72.3042,4
2334,Memorial Field,Hot Springs,United States,HOT,34.478,-93.0962,4
2335,DuBois Regional Airport,Du Bois,United States,DUJ,41.1783,-78.8987,4
2336,Del Norte County Airport,Crescent City,United States,CEC,41.7802,-124.237,4
2337,Southeast Iowa Regional Airport,Burlington,United States,BRL,40.7832,-91.1255,4
2338,Bradford Regional Airport,Bradford,United States,BFD,41.8031,-78.6401,4
2339,Alpena County Regional Airport,Alpena,United States,APN,45.0781,-83.5603,4
2340,Waterloo Regional Airport,Waterloo,United States,ALO,42.5571,-92.4003,4
2341,Diu Airport,Diu,India,DIU,20.7131,70.9211,4
2342,Nyala Airport,Nyala,Sudan,UYL,12.0535,24.9562,4
2343,Gardabya Airport,Sirt,Libya,SRX,31.0635,16.595,4
2344,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,-6.43833,20.7947,4
2345,Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869,4
2346,Solwesi Airport,Solwesi,Zambia,SLI,-12.1737,26.3651,4
2347,Hemavan Airport,Hemavan,Sweden,HMV,65.806111,15.082778,4
2348,Torsby Airport,Torsby,Sweden,TYF,60.157622,12.991268999999999,4
2349,Karlstad Airport,Karlstad,Sweden,KSD,59.4447,13.3374,4
2350,Hagfors Airport,Hagfors,Sweden,HFS,60.020064,13.578908,4
2351,Anda Airport,Sandane,Norway,SDN,61.83,6.10583,4
2352,Røst Airport,Røst,Norway,RET,67.5278,12.1033,4
2353,Donegal Airport,Dongloe,Ireland,CFN,55.044192,-8.341,4
2354,Westray Airport,Westray,United Kingdom,WRY,59.3503,-2.95,4
2355,Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553,-2.64139,4
2356,Churchill Falls Airport,Churchill Falls,Canada,ZUM,53.5619,-64.1064,4
2357,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,53.8911,-92.1964,4
2358,Kashechewan Airport,Kashechewan,Canada,ZKE,52.2825,-81.6778,4
2359,Eastmain River Airport,Eastmain River,Canada,ZEM,52.2264,-78.5225,4
2360,Salluit Airport,Salluit,Canada,YZG,62.1794,-75.6672,4
2361,Webequie Airport,Webequie,Canada,YWP,52.9597,-87.3689,4
2362,Wemindji Airport,Wemindji,Canada,YNC,53.0106,-78.8311,4
2363,Lansdowne House Airport,Lansdowne House,Canada,YLH,52.1956,-87.9342,4
2364,Akulivik Airport,Akulivik,Canada,AKV,60.8186,-78.1486,4
2365,Ivujivik Airport,Ivujivik,Canada,YIK,62.4173,-77.9253,4
2366,Nemiscau Airport,Nemiscau,Canada,YNS,51.6911,-76.1356,4
2367,Quaqtaq Airport,Quaqtaq,Canada,YQC,61.0464,-69.6178,4
2368,Gillam Airport,Gillam,Canada,YGX,56.3575,-94.7106,4
2369,Fort Albany Airport,Fort Albany,Canada,YFA,52.2014,-81.6969,4
2370,Attawapiskat Airport,Attawapiskat,Canada,YAT,52.9275,-82.4319,4
